timestamp,corridor,intersection_id,speed,volume,lane,occupancy,weather,wait_time
2026-07-04T09:11:04Z,Corridor D (Industrial Loop),INT-133,35,16,4,5,Rainy,23
2026-07-04T09:11:04Z,Corridor C (University Way),INT-123,30,19,2,5,Clear,20
2026-07-04T09:11:05Z,Corridor C (University Way),INT-122,20,43,4,19,Rainy,47
2026-07-04T09:11:05Z,Corridor E (Airport Bypass),INT-142,45,87,2,65,Clear,82
2026-07-04T09:11:05Z,Corridor B (Westside Arterial),INT-115,37,64,4,37,Clear,50
2026-07-04T09:11:05Z,Corridor C (University Way),INT-125,34,31,1,15,Clear,31
2026-07-04T09:11:05Z,Corridor C (University Way),INT-125,24,20,2,5,Rainy,24
2026-07-04T09:11:05Z,Corridor A (Downtown Express),INT-101,44,45,3,20,Clear,40
2026-07-04T09:11:05Z,Corridor D (Industrial Loop),INT-133,42,74,1,53,Clear,65
2026-07-04T09:11:05Z,Corridor E (Airport Bypass),INT-142,44,80,2,56,Clear,68
2026-07-04T09:11:05Z,Corridor B (Westside Arterial),INT-111,37,78,2,43,Clear,64
2026-07-04T09:11:05Z,Corridor D (Industrial Loop),INT-131,38,30,3,12,Foggy,30
2026-07-04T09:11:06Z,Corridor E (Airport Bypass),INT-142,48,65,1,36,Clear,51
2026-07-04T09:11:06Z,Corridor D (Industrial Loop),INT-133,31,63,3,33,Rainy,49
2026-07-04T09:11:06Z,Corridor D (Industrial Loop),INT-133,47,29,2,10,Clear,29
2026-07-04T09:11:06Z,Corridor E (Airport Bypass),INT-145,55,40,3,27,Clear,31
2026-07-04T09:11:06Z,Corridor C (University Way),INT-123,24,44,1,22,Foggy,48
2026-07-04T09:11:06Z,Corridor B (Westside Arterial),INT-113,32,85,1,53,Clear,72
2026-07-04T09:11:06Z,Corridor B (Westside Arterial),INT-115,24,60,2,40,Rainy,60
2026-07-04T09:11:06Z,Corridor C (University Way),INT-123,28,49,3,39,Clear,49
2026-07-04T09:11:06Z,Corridor A (Downtown Express),INT-101,57,74,1,56,Clear,66
2026-07-04T09:11:06Z,Corridor E (Airport Bypass),INT-142,56,61,2,36,Clear,50
2026-07-04T09:11:07Z,Corridor C (University Way),INT-122,19,40,4,28,Clear,39
2026-07-04T09:11:07Z,Corridor A (Downtown Express),INT-102,42,42,3,35,Foggy,42
2026-07-04T09:11:07Z,Corridor B (Westside Arterial),INT-115,32,68,2,42,Clear,56
2026-07-04T09:11:07Z,Corridor D (Industrial Loop),INT-134,42,61,3,49,Clear,62
2026-07-04T09:11:07Z,Corridor A (Downtown Express),INT-101,61,81,2,52,Clear,68
2026-07-04T09:11:07Z,Corridor D (Industrial Loop),INT-134,47,30,2,27,Clear,27
2026-07-04T09:11:07Z,Corridor E (Airport Bypass),INT-142,40,59,4,44,Rainy,53
2026-07-04T09:11:07Z,Corridor A (Downtown Express),INT-104,50,54,4,29,Clear,49
2026-07-04T09:11:07Z,Corridor A (Downtown Express),INT-101,56,52,1,36,Clear,50
2026-07-04T09:11:07Z,Corridor C (University Way),INT-123,27,42,1,18,Clear,30
2026-07-04T09:11:08Z,Corridor E (Airport Bypass),INT-145,34,50,1,26,Rainy,55
2026-07-04T09:11:08Z,Corridor C (University Way),INT-121,26,31,3,11,Clear,26
2026-07-04T09:11:08Z,Corridor C (University Way),INT-124,22,8,1,5,Clear,17
2026-07-04T09:11:08Z,Corridor C (University Way),INT-125,21,52,4,30,Rainy,54
2026-07-04T09:11:08Z,Corridor A (Downtown Express),INT-104,51,43,2,29,Clear,45
2026-07-04T09:11:08Z,Corridor A (Downtown Express),INT-102,42,72,2,40,Rainy,63
2026-07-04T09:11:08Z,Corridor D (Industrial Loop),INT-134,34,62,1,46,Rainy,62
2026-07-04T09:11:08Z,Corridor C (University Way),INT-125,27,32,2,11,Clear,22
2026-07-04T09:11:08Z,Corridor D (Industrial Loop),INT-133,32,33,3,20,Rainy,42
2026-07-04T09:11:08Z,Corridor C (University Way),INT-124,21,46,2,22,Rainy,59
2026-07-04T09:11:09Z,Corridor D (Industrial Loop),INT-132,36,37,1,31,Clear,32
2026-07-04T09:11:09Z,Corridor D (Industrial Loop),INT-135,45,34,2,22,Clear,28
2026-07-04T09:11:09Z,Corridor C (University Way),INT-124,30,40,4,33,Clear,35
2026-07-04T09:11:09Z,Corridor A (Downtown Express),INT-105,58,55,4,46,Clear,49
2026-07-04T09:11:09Z,Corridor E (Airport Bypass),INT-141,50,56,2,41,Clear,54
2026-07-04T09:11:09Z,Corridor C (University Way),INT-122,23,51,3,39,Clear,51
2026-07-04T09:11:09Z,Corridor A (Downtown Express),INT-103,37,45,2,28,Rainy,50
2026-07-04T09:11:09Z,Corridor A (Downtown Express),INT-102,55,73,3,52,Clear,66
2026-07-04T09:11:09Z,Corridor D (Industrial Loop),INT-132,42,24,3,16,Clear,30
2026-07-04T09:11:09Z,Corridor B (Westside Arterial),INT-111,26,60,3,35,Clear,49
2026-07-04T09:11:10Z,Corridor C (University Way),INT-121,27,30,3,24,Clear,25
2026-07-04T09:11:10Z,Corridor B (Westside Arterial),INT-111,34,81,2,44,Clear,57
2026-07-04T09:11:10Z,Corridor C (University Way),INT-124,21,19,3,16,Rainy,35
2026-07-04T09:11:10Z,Corridor B (Westside Arterial),INT-114,24,44,3,37,Foggy,48
2026-07-04T09:11:10Z,Corridor C (University Way),INT-121,37,40,4,23,Clear,29
2026-07-04T09:11:10Z,Corridor E (Airport Bypass),INT-143,45,83,4,58,Clear,74
2026-07-04T09:11:10Z,Corridor A (Downtown Express),INT-101,54,32,3,16,Clear,29
2026-07-04T09:11:10Z,Corridor B (Westside Arterial),INT-114,26,49,2,38,Clear,44
2026-07-04T09:11:10Z,Corridor A (Downtown Express),INT-101,58,58,3,38,Clear,53
2026-07-04T09:11:10Z,Corridor C (University Way),INT-124,29,60,4,48,Clear,61
2026-07-04T09:11:11Z,Corridor A (Downtown Express),INT-102,64,47,4,39,Clear,45
2026-07-04T09:11:11Z,Corridor A (Downtown Express),INT-103,54,64,2,38,Clear,57
2026-07-04T09:11:11Z,Corridor A (Downtown Express),INT-105,44,49,1,24,Foggy,50
2026-07-04T09:11:11Z,Corridor B (Westside Arterial),INT-113,45,46,1,28,Clear,42
2026-07-04T09:11:11Z,Corridor D (Industrial Loop),INT-135,41,43,1,26,Clear,32
2026-07-04T09:11:11Z,Corridor D (Industrial Loop),INT-133,38,9,3,5,Rainy,24
2026-07-04T09:11:11Z,Corridor A (Downtown Express),INT-103,52,66,4,53,Clear,61
2026-07-04T09:11:11Z,Corridor E (Airport Bypass),INT-145,48,69,3,38,Clear,48
2026-07-04T09:11:11Z,Corridor C (University Way),INT-121,35,58,2,31,Clear,46
2026-07-04T09:11:11Z,Corridor A (Downtown Express),INT-102,44,74,1,58,Rainy,86
2026-07-04T09:11:12Z,Corridor E (Airport Bypass),INT-145,53,95,1,57,Clear,78
2026-07-04T09:11:12Z,Corridor C (University Way),INT-124,28,18,1,5,Clear,23
2026-07-04T09:11:12Z,Corridor B (Westside Arterial),INT-113,22,51,1,35,Rainy,57
2026-07-04T09:11:12Z,Corridor C (University Way),INT-123,26,23,1,8,Clear,14
2026-07-04T09:11:12Z,Corridor D (Industrial Loop),INT-135,49,42,2,22,Clear,37
2026-07-04T09:11:12Z,Corridor A (Downtown Express),INT-105,54,37,4,27,Clear,33
2026-07-04T09:11:12Z,Corridor B (Westside Arterial),INT-113,44,38,4,25,Clear,32
2026-07-04T09:11:12Z,Corridor E (Airport Bypass),INT-145,47,57,3,29,Clear,47
2026-07-04T09:11:12Z,Corridor D (Industrial Loop),INT-135,28,76,1,45,Rainy,67
2026-07-04T09:11:12Z,Corridor C (University Way),INT-123,37,41,2,26,Clear,39
2026-07-04T09:11:13Z,Corridor D (Industrial Loop),INT-135,33,60,2,44,Rainy,70
2026-07-04T09:11:13Z,Corridor E (Airport Bypass),INT-145,43,74,3,56,Clear,59
2026-07-04T09:11:13Z,Corridor B (Westside Arterial),INT-113,34,79,1,59,Clear,63
2026-07-04T09:11:13Z,Corridor A (Downtown Express),INT-102,40,35,3,28,Rainy,53
2026-07-04T09:11:13Z,Corridor D (Industrial Loop),INT-132,45,49,1,30,Clear,45
2026-07-04T09:11:13Z,Corridor C (University Way),INT-123,35,43,4,35,Clear,47
2026-07-04T09:11:13Z,Corridor D (Industrial Loop),INT-135,39,55,2,43,Rainy,70
2026-07-04T09:11:13Z,Corridor D (Industrial Loop),INT-135,48,54,2,32,Clear,41
2026-07-04T09:11:13Z,Corridor C (University Way),INT-122,24,15,2,7,Clear,20
2026-07-04T09:11:13Z,Corridor E (Airport Bypass),INT-144,43,47,3,22,Clear,34
2026-07-04T09:11:14Z,Corridor C (University Way),INT-121,34,52,4,39,Clear,52
2026-07-04T09:11:14Z,Corridor E (Airport Bypass),INT-143,36,72,3,54,Foggy,71
2026-07-04T09:11:14Z,Corridor A (Downtown Express),INT-105,44,50,3,38,Rainy,56
2026-07-04T09:11:14Z,Corridor C (University Way),INT-125,34,48,1,37,Clear,39
2026-07-04T09:11:14Z,Corridor D (Industrial Loop),INT-131,45,15,2,7,Clear,13
2026-07-04T09:11:14Z,Corridor E (Airport Bypass),INT-144,52,53,3,43,Clear,57
2026-07-04T09:11:14Z,Corridor C (University Way),INT-123,31,41,1,33,Clear,39
2026-07-04T09:11:14Z,Corridor D (Industrial Loop),INT-134,46,35,1,26,Clear,38
2026-07-04T09:11:14Z,Corridor C (University Way),INT-125,26,34,1,24,Clear,36
2026-07-04T09:11:14Z,Corridor A (Downtown Express),INT-102,47,43,1,26,Clear,41
2026-07-04T09:11:15Z,Corridor C (University Way),INT-123,26,23,4,23,Rainy,42
2026-07-04T09:11:15Z,Corridor C (University Way),INT-125,36,45,2,23,Clear,35
2026-07-04T09:11:15Z,Corridor D (Industrial Loop),INT-133,36,30,2,19,Clear,24
2026-07-04T09:11:15Z,Corridor E (Airport Bypass),INT-143,54,53,3,29,Clear,44
2026-07-04T09:11:15Z,Corridor A (Downtown Express),INT-102,51,58,4,31,Clear,51
2026-07-04T09:11:15Z,Corridor C (University Way),INT-123,25,47,4,22,Clear,35
2026-07-04T09:11:15Z,Corridor A (Downtown Express),INT-102,43,51,2,37,Rainy,49
2026-07-04T09:11:15Z,Corridor D (Industrial Loop),INT-134,28,21,4,5,Rainy,30
2026-07-04T09:11:15Z,Corridor C (University Way),INT-122,39,18,3,9,Clear,23
2026-07-04T09:11:15Z,Corridor A (Downtown Express),INT-103,62,64,2,47,Clear,56
2026-07-04T09:11:16Z,Corridor A (Downtown Express),INT-103,44,80,2,44,Rainy,70
2026-07-04T09:11:16Z,Corridor D (Industrial Loop),INT-131,40,59,3,42,Clear,52
2026-07-04T09:11:16Z,Corridor C (University Way),INT-123,23,36,1,22,Foggy,47
2026-07-04T09:11:16Z,Corridor B (Westside Arterial),INT-112,32,46,4,28,Clear,37
2026-07-04T09:11:16Z,Corridor B (Westside Arterial),INT-111,33,52,3,33,Rainy,61
2026-07-04T09:11:16Z,Corridor E (Airport Bypass),INT-144,35,50,3,36,Foggy,60
2026-07-04T09:11:16Z,Corridor E (Airport Bypass),INT-143,41,66,1,52,Clear,58
2026-07-04T09:11:16Z,Corridor B (Westside Arterial),INT-114,34,85,3,47,Clear,70
2026-07-04T09:11:16Z,Corridor C (University Way),INT-125,23,22,4,18,Rainy,30
2026-07-04T09:11:16Z,Corridor B (Westside Arterial),INT-115,30,58,1,37,Clear,48
2026-07-04T09:11:17Z,Corridor C (University Way),INT-124,23,21,4,20,Clear,29
2026-07-04T09:11:17Z,Corridor E (Airport Bypass),INT-145,39,76,1,50,Clear,56
2026-07-04T09:11:17Z,Corridor A (Downtown Express),INT-101,46,39,2,35,Rainy,47
2026-07-04T09:11:17Z,Corridor A (Downtown Express),INT-104,46,48,3,22,Clear,35
2026-07-04T09:11:17Z,Corridor C (University Way),INT-124,25,56,3,35,Clear,52
2026-07-04T09:11:17Z,Corridor A (Downtown Express),INT-104,51,49,1,24,Clear,42
2026-07-04T09:11:17Z,Corridor C (University Way),INT-124,35,35,1,23,Clear,28
2026-07-04T09:11:17Z,Corridor C (University Way),INT-125,21,49,2,41,Rainy,53
2026-07-04T09:11:17Z,Corridor C (University Way),INT-125,30,54,1,29,Clear,47
2026-07-04T09:11:17Z,Corridor B (Westside Arterial),INT-111,28,64,2,51,Rainy,68
2026-07-04T09:11:18Z,Corridor B (Westside Arterial),INT-114,37,83,1,57,Clear,72
2026-07-04T09:11:18Z,Corridor D (Industrial Loop),INT-131,48,54,3,45,Clear,58
2026-07-04T09:11:18Z,Corridor A (Downtown Express),INT-101,58,58,3,46,Clear,61
2026-07-04T09:11:18Z,Corridor A (Downtown Express),INT-104,59,69,3,41,Clear,62
2026-07-04T09:11:18Z,Corridor B (Westside Arterial),INT-113,28,92,2,57,Clear,80
2026-07-04T09:11:18Z,Corridor B (Westside Arterial),INT-115,47,64,2,51,Clear,59
2026-07-04T09:11:18Z,Corridor B (Westside Arterial),INT-114,45,57,1,44,Clear,47
2026-07-04T09:11:18Z,Corridor A (Downtown Express),INT-103,57,42,2,36,Clear,36
2026-07-04T09:11:18Z,Corridor D (Industrial Loop),INT-132,33,23,1,10,Rainy,33
2026-07-04T09:11:18Z,Corridor D (Industrial Loop),INT-135,43,41,4,26,Clear,43
2026-07-04T09:11:19Z,Corridor B (Westside Arterial),INT-115,31,46,2,29,Clear,35
2026-07-04T09:11:19Z,Corridor D (Industrial Loop),INT-135,42,39,1,31,Clear,35
2026-07-04T09:11:19Z,Corridor E (Airport Bypass),INT-143,49,78,1,55,Clear,64
2026-07-04T09:11:19Z,Corridor D (Industrial Loop),INT-131,53,17,1,5,Clear,16
2026-07-04T09:11:19Z,Corridor C (University Way),INT-125,37,42,4,30,Clear,35
2026-07-04T09:11:19Z,Corridor A (Downtown Express),INT-102,45,28,2,23,Rainy,44
2026-07-04T09:11:19Z,Corridor E (Airport Bypass),INT-142,38,71,4,41,Foggy,56
2026-07-04T09:11:19Z,Corridor A (Downtown Express),INT-101,40,70,4,54,Rainy,71
2026-07-04T09:11:19Z,Corridor A (Downtown Express),INT-105,54,68,3,50,Clear,65
2026-07-04T09:11:19Z,Corridor D (Industrial Loop),INT-132,41,27,3,21,Rainy,39
2026-07-04T09:11:20Z,Corridor A (Downtown Express),INT-101,48,86,2,66,Clear,71
2026-07-04T09:11:20Z,Corridor E (Airport Bypass),INT-143,58,78,4,53,Clear,67
2026-07-04T09:11:20Z,Corridor C (University Way),INT-122,25,43,4,38,Clear,48
2026-07-04T09:11:20Z,Corridor B (Westside Arterial),INT-114,35,44,4,38,Clear,40
2026-07-04T09:11:20Z,Corridor B (Westside Arterial),INT-112,28,71,2,51,Rainy,80
2026-07-04T09:11:20Z,Corridor D (Industrial Loop),INT-134,41,49,2,24,Clear,42
2026-07-04T09:11:20Z,Corridor D (Industrial Loop),INT-131,45,18,1,5,Clear,14
2026-07-04T09:11:20Z,Corridor A (Downtown Express),INT-103,50,39,4,20,Clear,30
2026-07-04T09:11:20Z,Corridor D (Industrial Loop),INT-132,41,37,3,23,Clear,27
2026-07-04T09:11:20Z,Corridor C (University Way),INT-121,35,41,4,23,Clear,43
2026-07-04T09:11:21Z,Corridor D (Industrial Loop),INT-133,41,19,4,16,Clear,28
2026-07-04T09:11:21Z,Corridor B (Westside Arterial),INT-113,38,34,1,23,Clear,26
2026-07-04T09:11:21Z,Corridor D (Industrial Loop),INT-135,52,36,2,32,Clear,44
2026-07-04T09:11:21Z,Corridor C (University Way),INT-121,39,24,2,17,Clear,22
2026-07-04T09:11:21Z,Corridor B (Westside Arterial),INT-112,34,14,2,16,Rainy,28
2026-07-04T09:11:21Z,Corridor E (Airport Bypass),INT-144,51,62,2,51,Clear,60
2026-07-04T09:11:21Z,Corridor B (Westside Arterial),INT-114,33,74,3,58,Clear,70
2026-07-04T09:11:21Z,Corridor A (Downtown Express),INT-103,58,35,1,13,Clear,24
2026-07-04T09:11:21Z,Corridor B (Westside Arterial),INT-111,30,43,4,32,Clear,42
2026-07-04T09:11:21Z,Corridor B (Westside Arterial),INT-114,28,83,2,51,Rainy,76
2026-07-04T09:11:22Z,Corridor D (Industrial Loop),INT-134,46,36,1,32,Clear,39
2026-07-04T09:11:22Z,Corridor E (Airport Bypass),INT-143,49,47,4,21,Clear,33
2026-07-04T09:11:22Z,Corridor A (Downtown Express),INT-103,44,46,1,36,Rainy,49
2026-07-04T09:11:22Z,Corridor E (Airport Bypass),INT-141,46,49,2,28,Clear,43
2026-07-04T09:11:22Z,Corridor D (Industrial Loop),INT-135,48,56,4,39,Clear,56
2026-07-04T09:11:22Z,Corridor D (Industrial Loop),INT-134,49,24,1,7,Clear,20
2026-07-04T09:11:22Z,Corridor B (Westside Arterial),INT-115,42,40,4,28,Clear,30
2026-07-04T09:11:22Z,Corridor D (Industrial Loop),INT-131,46,32,2,29,Clear,39
2026-07-04T09:11:22Z,Corridor E (Airport Bypass),INT-145,45,80,2,59,Clear,66
2026-07-04T09:11:22Z,Corridor B (Westside Arterial),INT-114,21,65,4,48,Rainy,69
2026-07-04T09:11:23Z,Corridor D (Industrial Loop),INT-134,45,61,3,49,Clear,56
2026-07-04T09:11:23Z,Corridor E (Airport Bypass),INT-145,47,47,4,23,Clear,35
2026-07-04T09:11:23Z,Corridor E (Airport Bypass),INT-143,44,61,2,47,Clear,51
2026-07-04T09:11:23Z,Corridor D (Industrial Loop),INT-131,46,47,3,34,Clear,39
2026-07-04T09:11:23Z,Corridor E (Airport Bypass),INT-144,54,68,3,35,Clear,56
2026-07-04T09:11:23Z,Corridor A (Downtown Express),INT-102,59,69,1,54,Clear,59
2026-07-04T09:11:23Z,Corridor C (University Way),INT-125,24,29,3,24,Clear,32
2026-07-04T09:11:23Z,Corridor D (Industrial Loop),INT-134,39,53,3,26,Clear,43
2026-07-04T09:11:23Z,Corridor E (Airport Bypass),INT-145,52,82,2,48,Clear,72
2026-07-04T09:11:23Z,Corridor A (Downtown Express),INT-101,61,71,4,43,Clear,57
2026-07-04T09:11:24Z,Corridor C (University Way),INT-125,29,45,3,33,Clear,38
2026-07-04T09:11:24Z,Corridor A (Downtown Express),INT-103,49,87,4,63,Rainy,81
2026-07-04T09:11:24Z,Corridor A (Downtown Express),INT-103,53,42,4,35,Clear,37
2026-07-04T09:11:24Z,Corridor E (Airport Bypass),INT-143,46,73,3,55,Clear,68
2026-07-04T09:11:24Z,Corridor E (Airport Bypass),INT-144,55,65,3,41,Clear,55
2026-07-04T09:11:24Z,Corridor C (University Way),INT-124,36,21,4,23,Clear,27
2026-07-04T09:11:24Z,Corridor C (University Way),INT-125,28,55,4,43,Clear,53
2026-07-04T09:11:24Z,Corridor B (Westside Arterial),INT-115,32,69,1,50,Clear,61
2026-07-04T09:11:24Z,Corridor B (Westside Arterial),INT-112,35,74,4,56,Clear,70
2026-07-04T09:11:24Z,Corridor B (Westside Arterial),INT-114,32,77,1,54,Clear,62
2026-07-04T09:11:25Z,Corridor D (Industrial Loop),INT-132,38,50,3,36,Clear,48
2026-07-04T09:11:25Z,Corridor A (Downtown Express),INT-101,56,67,1,39,Clear,47
2026-07-04T09:11:25Z,Corridor B (Westside Arterial),INT-112,33,55,4,41,Clear,46
2026-07-04T09:11:25Z,Corridor E (Airport Bypass),INT-142,38,80,4,48,Clear,66
2026-07-04T09:11:25Z,Corridor B (Westside Arterial),INT-111,26,61,2,49,Clear,59
2026-07-04T09:11:25Z,Corridor D (Industrial Loop),INT-133,38,46,4,38,Clear,49
2026-07-04T09:11:25Z,Corridor E (Airport Bypass),INT-141,47,84,3,54,Clear,64
2026-07-04T09:11:25Z,Corridor A (Downtown Express),INT-105,53,77,4,48,Clear,65
2026-07-04T09:11:25Z,Corridor D (Industrial Loop),INT-133,36,33,2,25,Rainy,46
2026-07-04T09:11:25Z,Corridor C (University Way),INT-122,25,23,2,24,Clear,35
2026-07-04T09:11:26Z,Corridor C (University Way),INT-124,37,25,2,20,Clear,22
2026-07-04T09:11:26Z,Corridor A (Downtown Express),INT-102,59,27,4,17,Clear,20
2026-07-04T09:11:26Z,Corridor C (University Way),INT-123,17,15,4,15,Foggy,21
2026-07-04T09:11:26Z,Corridor E (Airport Bypass),INT-143,40,76,3,49,Rainy,77
2026-07-04T09:11:26Z,Corridor B (Westside Arterial),INT-112,31,76,2,59,Clear,74
2026-07-04T09:11:26Z,Corridor D (Industrial Loop),INT-133,49,62,2,49,Clear,58
2026-07-04T09:11:26Z,Corridor B (Westside Arterial),INT-112,23,34,3,18,Foggy,38
2026-07-04T09:11:26Z,Corridor B (Westside Arterial),INT-112,29,60,3,43,Clear,53
2026-07-04T09:11:26Z,Corridor E (Airport Bypass),INT-141,35,61,3,36,Rainy,64
2026-07-04T09:11:26Z,Corridor B (Westside Arterial),INT-115,28,55,3,38,Clear,47
2026-07-04T09:11:27Z,Corridor C (University Way),INT-121,24,36,3,18,Rainy,35
2026-07-04T09:11:27Z,Corridor C (University Way),INT-122,8,23,3,20,Foggy,34
2026-07-04T09:11:27Z,Corridor A (Downtown Express),INT-103,59,39,3,19,Clear,28
2026-07-04T09:11:27Z,Corridor D (Industrial Loop),INT-132,43,44,4,33,Clear,44
2026-07-04T09:11:27Z,Corridor A (Downtown Express),INT-103,57,62,2,45,Clear,55
2026-07-04T09:11:27Z,Corridor B (Westside Arterial),INT-113,45,44,1,21,Clear,33
2026-07-04T09:11:27Z,Corridor C (University Way),INT-125,21,21,2,20,Clear,23
2026-07-04T09:11:27Z,Corridor C (University Way),INT-124,14,17,3,20,Rainy,34
2026-07-04T09:11:27Z,Corridor B (Westside Arterial),INT-113,36,89,1,62,Clear,76
2026-07-04T09:11:27Z,Corridor D (Industrial Loop),INT-135,48,48,4,28,Clear,35
2026-07-04T09:11:28Z,Corridor E (Airport Bypass),INT-144,54,65,4,37,Clear,47
2026-07-04T09:11:28Z,Corridor B (Westside Arterial),INT-115,31,83,3,53,Clear,65
2026-07-04T09:11:28Z,Corridor A (Downtown Express),INT-104,53,75,4,44,Clear,60
2026-07-04T09:11:28Z,Corridor E (Airport Bypass),INT-141,51,31,1,17,Clear,23
2026-07-04T09:11:28Z,Corridor C (University Way),INT-124,38,36,4,14,Clear,37
2026-07-04T09:11:28Z,Corridor B (Westside Arterial),INT-113,26,65,1,44,Rainy,70
2026-07-04T09:11:28Z,Corridor C (University Way),INT-125,25,19,1,5,Rainy,26
2026-07-04T09:11:28Z,Corridor B (Westside Arterial),INT-114,32,44,3,21,Clear,38
2026-07-04T09:11:28Z,Corridor E (Airport Bypass),INT-143,47,32,3,18,Clear,29
2026-07-04T09:11:28Z,Corridor E (Airport Bypass),INT-143,58,79,2,55,Clear,73
2026-07-04T09:11:29Z,Corridor D (Industrial Loop),INT-134,49,36,3,31,Clear,32
2026-07-04T09:11:29Z,Corridor E (Airport Bypass),INT-142,43,73,4,53,Clear,71
2026-07-04T09:11:29Z,Corridor A (Downtown Express),INT-104,49,41,1,19,Clear,33
2026-07-04T09:11:29Z,Corridor D (Industrial Loop),INT-132,35,40,2,25,Clear,41
2026-07-04T09:11:29Z,Corridor C (University Way),INT-125,41,36,2,31,Clear,36
2026-07-04T09:11:29Z,Corridor C (University Way),INT-125,19,1,1,5,Rainy,17
2026-07-04T09:11:29Z,Corridor E (Airport Bypass),INT-144,51,50,2,41,Clear,45
2026-07-04T09:11:29Z,Corridor C (University Way),INT-123,20,35,4,28,Foggy,41
2026-07-04T09:11:29Z,Corridor A (Downtown Express),INT-102,47,46,1,29,Clear,46
2026-07-04T09:11:29Z,Corridor C (University Way),INT-125,22,38,3,33,Clear,35
2026-07-04T09:11:30Z,Corridor C (University Way),INT-123,26,41,2,34,Clear,35
2026-07-04T09:11:30Z,Corridor C (University Way),INT-122,32,28,4,11,Clear,27
2026-07-04T09:11:30Z,Corridor A (Downtown Express),INT-102,42,62,3,38,Foggy,50
2026-07-04T09:11:30Z,Corridor B (Westside Arterial),INT-115,30,80,2,52,Clear,71
2026-07-04T09:11:30Z,Corridor C (University Way),INT-125,22,47,2,36,Rainy,49
2026-07-04T09:11:30Z,Corridor C (University Way),INT-122,25,11,1,5,Clear,20
2026-07-04T09:11:30Z,Corridor B (Westside Arterial),INT-112,42,62,3,44,Clear,49
2026-07-04T09:11:30Z,Corridor E (Airport Bypass),INT-145,52,65,1,47,Clear,60
2026-07-04T09:11:30Z,Corridor B (Westside Arterial),INT-115,26,27,1,11,Clear,30
2026-07-04T09:11:30Z,Corridor C (University Way),INT-121,35,34,1,28,Clear,40
2026-07-04T09:11:31Z,Corridor D (Industrial Loop),INT-131,40,53,4,37,Rainy,50
2026-07-04T09:11:31Z,Corridor B (Westside Arterial),INT-113,31,69,2,51,Rainy,70
2026-07-04T09:11:31Z,Corridor E (Airport Bypass),INT-143,46,50,4,34,Rainy,56
2026-07-04T09:11:31Z,Corridor E (Airport Bypass),INT-142,52,96,4,57,Clear,81
2026-07-04T09:11:31Z,Corridor B (Westside Arterial),INT-112,28,35,4,25,Clear,40
2026-07-04T09:11:31Z,Corridor A (Downtown Express),INT-101,40,16,1,8,Rainy,37
2026-07-04T09:11:31Z,Corridor C (University Way),INT-125,21,36,1,23,Rainy,41
2026-07-04T09:11:31Z,Corridor E (Airport Bypass),INT-144,45,71,3,56,Rainy,75
2026-07-04T09:11:31Z,Corridor C (University Way),INT-125,35,31,3,17,Clear,22
2026-07-04T09:11:31Z,Corridor C (University Way),INT-121,24,36,4,18,Clear,29
2026-07-04T09:11:32Z,Corridor A (Downtown Express),INT-104,56,59,2,42,Clear,54
2026-07-04T09:11:32Z,Corridor D (Industrial Loop),INT-131,40,40,3,18,Clear,34
2026-07-04T09:11:32Z,Corridor D (Industrial Loop),INT-133,35,50,4,25,Clear,48
2026-07-04T09:11:32Z,Corridor C (University Way),INT-123,19,44,2,38,Rainy,51
2026-07-04T09:11:32Z,Corridor D (Industrial Loop),INT-134,32,45,4,36,Foggy,66
2026-07-04T09:11:32Z,Corridor D (Industrial Loop),INT-132,41,60,2,47,Clear,48
2026-07-04T09:11:32Z,Corridor C (University Way),INT-124,31,39,1,32,Clear,40
2026-07-04T09:11:32Z,Corridor D (Industrial Loop),INT-135,41,37,4,18,Rainy,35
2026-07-04T09:11:32Z,Corridor A (Downtown Express),INT-104,42,19,3,14,Rainy,30
2026-07-04T09:11:32Z,Corridor E (Airport Bypass),INT-144,44,40,4,19,Rainy,39
2026-07-04T09:11:33Z,Corridor D (Industrial Loop),INT-135,37,34,1,21,Rainy,50
2026-07-04T09:11:33Z,Corridor B (Westside Arterial),INT-111,34,75,4,44,Clear,58
2026-07-04T09:11:33Z,Corridor E (Airport Bypass),INT-145,36,73,4,50,Rainy,84
2026-07-04T09:11:33Z,Corridor B (Westside Arterial),INT-113,37,86,1,63,Clear,72
2026-07-04T09:11:33Z,Corridor D (Industrial Loop),INT-135,55,59,2,48,Clear,60
2026-07-04T09:11:33Z,Corridor A (Downtown Express),INT-102,57,30,4,18,Clear,26
2026-07-04T09:11:33Z,Corridor E (Airport Bypass),INT-145,55,60,3,45,Clear,57
2026-07-04T09:11:33Z,Corridor D (Industrial Loop),INT-135,33,10,1,16,Foggy,32
2026-07-04T09:11:33Z,Corridor A (Downtown Express),INT-104,56,59,1,38,Clear,57
2026-07-04T09:11:33Z,Corridor E (Airport Bypass),INT-143,52,63,1,35,Clear,52
2026-07-04T09:11:34Z,Corridor A (Downtown Express),INT-102,50,38,1,32,Clear,33
2026-07-04T09:11:34Z,Corridor D (Industrial Loop),INT-131,29,59,2,42,Rainy,59
2026-07-04T09:11:34Z,Corridor B (Westside Arterial),INT-111,30,44,1,20,Foggy,44
2026-07-04T09:11:34Z,Corridor E (Airport Bypass),INT-145,59,66,1,53,Clear,59
